,0
290,0.22648266
291,0.3672946
292,0.30472177
293,0.37568232
294,0.32357386
295,0.40601674
296,0.4038482
297,0.3062624
298,0.328534
299,0.31557354
300,0.31632155
301,0.27709058
302,0.28631002
303,0.29607275
304,0.29439467
305,0.35320747
306,0.3971942
307,0.35320747
308,0.29607275
309,0.3681391
310,0.3971942
311,0.33546615
312,0.21844181
313,0.2723036
314,0.29697427
315,0.292507
316,0.29140356
317,0.40349805
318,0.25312692
319,0.33349895
320,0.31088036
321,0.29899818
322,0.26991692
323,0.20745768
324,0.27672246
325,0.29174945
326,0.33757725
327,0.2892768
328,0.29208463
329,0.29174945
330,0.44164714
331,0.34952533
332,0.38548908
333,0.33089453
334,0.3818989
335,0.21045406
336,0.33833358
337,0.33089453
338,0.33833358
339,0.40811875
340,0.30233398
341,0.44164714
342,0.31352562
343,0.37174794
344,0.34437066
345,0.48023516
346,0.21725948
347,0.31352562
348,0.60695535
349,0.5794893
350,0.57958645
351,0.7098427
352,0.57958645
353,0.7162319
354,0.6867536
355,0.5311072
356,0.6496621
357,0.26092955
358,0.6659775
359,0.7162319
360,0.6997541
361,0.693023
362,0.6771812
363,0.57958645
364,0.46197227
365,0.37481293
366,0.34107134
367,0.4002214
368,0.2511914
369,0.37597156
370,0.34107134
371,0.37597156
372,0.3777517
373,0.41894504
374,0.384412
375,0.38886416
376,0.4306924
377,0.35575396
378,0.38886416
379,0.21830535
380,0.38790467
381,0.46806133
382,0.6801056
383,0.63415754
384,0.46806133
385,0.6015738
386,0.7531863
387,0.5242144
388,0.46164617
389,0.66110736
390,0.22753927
391,0.48843208
392,0.5862549
393,0.5862549
394,0.5741283
395,0.5242144
396,0.70343906
397,0.454882
398,0.51799095
399,0.41772166
400,0.44353175
401,0.2138243
402,0.55345714
403,0.37550107
404,0.55345714
405,0.454882
406,0.46569628
407,0.44693187
408,0.39014122
409,0.36832705
410,0.44693187
411,0.51799095
412,0.21224569
413,0.43495506
414,0.2580355
415,0.2507999
416,0.23579636
417,0.24119754
418,0.35381126
419,0.3110642
420,0.3110642
421,0.32268772
422,0.28681648
423,0.21171789
424,0.23579636
425,0.24396202
426,0.32268772
427,0.2775159
428,0.3353891
429,0.2457093
430,0.42071074
431,0.4906718
432,0.35411865
433,0.4906718
434,0.29695308
435,0.4377301
436,0.34295547
437,0.4780146
438,0.37950474
439,0.572006
440,0.34295547
441,0.39504182
442,0.34943745
443,0.4056097
444,0.4280212
445,0.3473235
446,0.21830535
447,0.38558325
448,0.5562348
449,0.6589107
450,0.7866295
451,0.637143
452,0.49828455
453,0.68361235
454,0.5753675
455,0.6092747
456,0.7023308
457,0.21452469
458,0.63165396
459,0.637143
460,0.637143
461,0.7023308
462,0.7866295
463,0.5050085
464,0.41302353
465,0.2752521
466,0.4095545
467,0.43415916
468,0.23730946
469,0.40390837
470,0.39844975
471,0.40691552
472,0.46144533
473,0.47274527
474,0.40995458
475,0.46144533
476,0.48247376
477,0.43415916
478,0.39844975
479,0.22429502
480,0.47274527
481,0.36257854
482,0.2850163
483,0.4808813
484,0.32421485
485,0.2850163
486,0.2850163
487,0.28488
488,0.34133717
489,0.33036998
490,0.22607242
491,0.34923995
492,0.4808813
493,0.4808813
494,0.3150566
495,0.31126273
496,0.31126273
497,0.43958125
498,0.3795948
499,0.32735944
500,0.3795948
501,0.20583323
502,0.25093815
503,0.4419314
504,0.28680107
505,0.23961821
506,0.34854656
507,0.44285452
508,0.26598158
509,0.28680107
510,0.4419314
511,0.26598158
512,0.22209778
513,0.2657846
514,0.6748444
515,0.3682455
516,0.51669216
517,0.6748444
518,0.4421505
519,0.45121494
520,0.45121494
521,0.6238797
522,0.54116166
523,0.23718639
524,0.44577396
525,0.5388195
526,0.5386437
527,0.6238797
528,0.5997071
529,0.5918302
530,0.6432148
531,0.5999944
532,0.66214484
533,0.5937265
534,0.21262954
535,0.6432148
536,0.6939464
537,0.5343814
538,0.46203423
539,0.589936
540,0.5437882
541,0.66214484
542,0.5437882
543,0.54745495
544,0.6180747
545,0.19541655
546,0.6915358
547,0.3296886
548,0.39878598
549,0.3840899
550,0.43791807
551,0.33826423
552,0.376762
553,0.28746796
554,0.37393454
555,0.376762
556,0.29717818
557,0.21855268
558,0.32656756
559,0.3248987
560,0.3090173
561,0.30268475
562,0.3248987
563,0.43791807
564,0.5566945
565,0.49301267
566,0.34081718
567,0.44173142
568,0.2130427
569,0.37703228
570,0.43745175
571,0.34081718
572,0.5114275
573,0.46924636
574,0.3566167
575,0.44173142
576,0.5566945
577,0.5193013
578,0.46924636
579,0.24360414
580,0.43150252
581,0.5057528
582,0.4738692
583,0.560711
584,0.46259484
585,0.5064675
586,0.39603016
587,0.49468186
588,0.36280298
589,0.6231349
590,0.24360414
591,0.5057528
592,0.5064675
593,0.4738692
594,0.560711
595,0.53973615
596,0.42145932
597,0.5305414
598,0.6852605
599,0.49701896
600,0.7946314
601,0.23730946
602,0.61299956
603,0.61670387
604,0.52443343
605,0.51319146
606,0.61670387
607,0.61299956
608,0.63541543
609,0.6007544
610,0.5693816
611,0.6228632
612,0.23730946
613,0.7946314
614,0.23437878
615,0.22667173
616,0.20845616
617,0.18739732
618,0.350236
619,0.2597597
620,0.22290176
621,0.21608087
622,0.19284114
623,0.1854425
624,0.2143155
625,0.22667173
626,0.20845616
627,0.23443109
628,0.20987716
629,0.31491923
630,0.2597597
631,0.28192234
632,0.324328
633,0.3818989
634,0.29158792
635,0.324328
636,0.29391122
637,0.26254115
638,0.3506919
639,0.26133668
640,0.224114
641,0.23536415
642,0.26133668
643,0.3506919
644,0.25697365
645,0.23536415
646,0.34465784
647,0.28713593
648,0.27968714
649,0.31450278
650,0.27968714
651,0.4746734
652,0.48310414
653,0.3971942
654,0.40349805
655,0.48023516
656,0.7624646
657,0.46197227
658,0.7531863
659,0.55345714
660,0.35381126
661,0.572006
662,0.7866295
663,0.49757954
664,0.4808813
665,0.48891848
666,0.6748444
667,0.7012303
668,0.43791807
669,0.61212295
670,0.6231349
671,0.7946314
