,0
710,0.25214693
711,0.25214693
712,0.19707052
713,0.5299024
714,0.18443307
715,0.17682204
716,0.1985426
717,0.15565081
718,0.26659462
719,0.15565081
720,0.20436107
721,0.22084317
722,0.15565081
723,0.2364416
724,0.45990527
725,0.19981916
726,0.20470358
727,0.15535489
728,0.20499873
729,0.19430472
730,0.2364416
731,0.24895732
732,0.16805324
733,0.24493058
734,0.23930001
735,0.4400112
736,0.25184244
737,0.16548091
738,0.19683342
739,0.19562672
740,0.19120006
741,0.2502874
742,0.23330922
743,0.25980943
744,0.24493058
745,0.21003738
746,0.5231054
747,0.16805324
748,0.23766588
749,0.22284886
750,0.21706384
751,0.2009349
752,0.21706384
753,0.23143002
754,0.1782343
755,0.17206332
756,0.1660173
757,0.5265035
758,0.1782343
759,0.22270918
760,0.21316162
761,0.19986229
762,0.23157634
763,0.20678742
764,0.2576305
765,0.10839151
766,0.10456181
767,0.12172363
768,0.37593424
769,0.10553454
770,0.11734277
771,0.108799264
772,0.11734277
773,0.13478199
774,0.12842831
775,0.11179666
776,0.11994408
777,0.100372344
778,0.12125766
779,0.29716948
780,0.5095078
781,0.10553454
782,0.11994408
783,0.096532956
784,0.09225047
785,0.12538016
786,0.1118723
787,0.09290693
788,0.11306871
789,0.086847015
790,0.113206685
791,0.3065308
792,0.1430582
793,0.086847015
794,0.0861207
795,0.100997895
796,0.1277031
797,0.08380216
798,0.09060203
799,0.16814907
800,0.18913269
801,0.16814907
802,0.22665644
803,0.14618097
804,0.22079964
805,0.21540765
806,0.21540765
807,0.13915133
808,0.22079964
809,0.23054886
810,0.16542909
811,0.20309184
812,0.19244313
813,0.33947265
814,0.1479825
815,0.14740412
816,0.18582293
817,0.12985928
818,0.14272732
819,0.19697733
820,0.17097223
821,0.18582293
822,0.18582293
823,0.13711172
824,0.31875497
825,0.13521828
826,0.19697733
827,0.12569425
828,0.1360412
829,0.14638343
830,0.17097223
831,0.1708624
832,0.12316695
833,0.14078614
834,0.11675529
835,0.31938216
836,0.10880737
837,0.11376107
838,0.120093435
839,0.1236692
840,0.1283693
841,0.12999824
842,0.2129016
843,0.2129016
844,0.114273295
845,0.114273295
846,0.3215986
847,0.16511382
848,0.114273295
849,0.103475295
850,0.08151239
851,0.08151239
852,0.09053426
853,0.077559024
854,0.08294806
855,0.13167238
856,0.13465533
857,0.36048967
858,0.0972393
859,0.103475295
860,0.13465533
861,0.077559024
862,0.09868461
863,0.12813629
864,0.08822135
865,0.15095
866,0.13295434
867,0.1216114
868,0.44316614
869,0.0941666
870,0.13295434
871,0.0941666
872,0.1053142
873,0.101088345
874,0.12348748
875,0.09024712
876,0.1216114
877,0.11459492
878,0.14667244
879,0.2927152
880,0.11813255
881,0.12348748
882,0.2099888
883,0.22306481
884,0.21632496
885,0.17525347
886,0.22873144
887,0.22873144
888,0.22623797
889,0.17214675
890,0.32326475
891,0.3344732
892,0.22623797
893,0.17214675
894,0.1903418
895,0.17214675
896,0.2099888
897,0.21787786
898,0.22873144
899,0.15507866
900,0.16499068
901,0.21182752
902,0.13814948
903,0.13223815
904,0.16499068
905,0.14403827
906,0.22122222
907,0.26668364
908,0.26668364
909,0.16061649
910,0.22122222
911,0.1391284
912,0.16835923
913,0.16930708
914,0.14403827
915,0.19370244
916,0.13582256
917,0.19962326
918,0.14586917
919,0.16027948
920,0.16051301
921,0.15785697
922,0.14573677
923,0.19255291
924,0.18455692
925,0.19962326
926,0.10670329
927,0.16051301
928,0.12225247
929,0.19255291
930,0.15671907
931,0.19962326
932,0.09554847
933,0.13254392
934,0.09821715
935,0.14074634
936,0.12453003
937,0.13400596
938,0.15886834
939,0.10792222
940,0.121382914
941,0.11997737
942,0.115901485
943,0.093738385
944,0.09821715
945,0.12494028
946,0.13430004
947,0.10447845
948,0.09582624
949,0.1554751
950,0.083190635
951,0.14609465
952,0.13353981
953,0.083190635
954,0.10713379
955,0.11887669
956,0.11829801
957,0.15033977
958,0.121863045
959,0.13729626
960,0.109941766
961,0.115246624
962,0.12776874
963,0.11005301
964,0.121863045
965,0.20364012
966,0.21098171
967,0.13140199
968,0.23770048
969,0.13140199
970,0.124550074
971,0.18629783
972,0.19571392
973,0.20263343
974,0.15277107
975,0.19571392
976,0.18984596
977,0.19571392
978,0.20364012
979,0.13690755
980,0.20432584
981,0.1889901
982,0.101871714
983,0.13521625
984,0.09255399
985,0.096498646
986,0.14164414
987,0.14164414
988,0.10650797
989,0.10638902
990,0.24103726
991,0.10502327
992,0.105515994
993,0.1167669
994,0.09761351
995,0.09885383
996,0.096498646
997,0.14188117
998,0.124472864
999,0.111751065
1000,0.1453763
1001,0.24457838
1002,0.50158143
1003,0.16693647
1004,0.14984722
1005,0.111751065
1006,0.108643316
1007,0.108643316
1008,0.14937805
1009,0.14937805
1010,0.15019986
1011,0.15019986
1012,0.13670956
1013,0.48806143
1014,0.111751065
1015,0.16227065
1016,0.48379555
1017,0.38234797
1018,0.43614239
1019,0.4499545
1020,0.44704747
1021,0.44923663
1022,0.3388746
1023,0.3672564
1024,0.4927652
1025,0.3572515
1026,0.46050835
1027,0.3661128
1028,0.39600697
1029,0.33126834
1030,0.40393552
1031,0.44923663
1032,0.47576627
1033,0.39613315
1034,0.39692238
1035,0.45410585
1036,0.41420686
1037,0.4350031
1038,0.39881518
1039,0.2837597
1040,0.2837597
1041,0.47576627
1042,0.4040332
1043,0.39881518
1044,0.39881518
1045,0.2837597
1046,0.3872198
1047,0.38543758
1048,0.45037085
1049,0.21535838
1050,0.186682
1051,0.21797962
1052,0.17486268
1053,0.21419805
1054,0.2169703
1055,0.21264319
1056,0.16794963
1057,0.4390272
1058,0.28081262
1059,0.21122327
1060,0.25962844
1061,0.21419805
1062,0.186682
1063,0.18943441
1064,0.186682
1065,0.3867674
1066,0.42820126
1067,0.37239268
1068,0.4142285
1069,0.47238022
1070,0.3299359
1071,0.4421705
1072,0.35896236
1073,0.2905129
1074,0.30009457
1075,0.42044324
1076,0.47238022
1077,0.33118302
1078,0.3432004
1079,0.4461059
1080,0.47238022
1081,0.26873088
1082,0.29726762
1083,0.28971907
1084,0.31959447
1085,0.3129823
1086,0.27512556
1087,0.21139964
1088,0.3129823
1089,0.31959447
1090,0.52408195
1091,0.31959447
1092,0.25109535
1093,0.19892082
1094,0.35211062
1095,0.21784061
1096,0.26959744
1097,0.3129823
1098,0.435739
1099,0.32332107
1100,0.35013986
1101,0.51361895
1102,0.40146765
1103,0.3778725
1104,0.42036963
1105,0.4046576
1106,0.36140183
1107,0.41716662
1108,0.44399828
1109,0.4313248
1110,0.40146765
1111,0.39901212
1112,0.17385489
1113,0.20643705
1114,0.47008112
1115,0.32332107
1116,0.4173485
1117,0.2980786
1118,0.41589487
1119,0.3223681
1120,0.41933718
1121,0.38341886
1122,0.41933718
1123,0.3055623
1124,0.3055623
1125,0.3576789
1126,0.3868414
1127,0.38341886
1128,0.31877968
1129,0.37459114
1130,0.2980786
1131,0.31877968
1132,0.39004952
1133,0.44873884
1134,0.33219028
1135,0.43148753
1136,0.28671718
1137,0.4092647
1138,0.38883394
1139,0.3596427
1140,0.44873884
1141,0.4225454
1142,0.36527398
1143,0.43062723
1144,0.33219028
1145,0.46110094
1146,0.4092647
1147,0.39086205
1148,0.45426342
1149,0.4305281
1150,0.37343225
1151,0.33811057
1152,0.3669348
1153,0.3482524
1154,0.35936937
1155,0.36127535
1156,0.26421502
1157,0.31667998
1158,0.2096096
1159,0.35498425
1160,0.26539177
1161,0.35692784
1162,0.26539177
1163,0.34020686
1164,0.26539177
1165,0.3485335
1166,0.10668185
1167,0.099807866
1168,0.11825937
1169,0.32042563
1170,0.10127456
1171,0.10724528
1172,0.13096777
1173,0.09818414
1174,0.09879048
1175,0.13096777
1176,0.11698925
1177,0.10857335
1178,0.11106012
1179,0.11829272
1180,0.36211032
1181,0.116178416
1182,0.09891435
1183,0.11259678
1184,0.1025449
1185,0.13411474
1186,0.123961724
1187,0.11157969
1188,0.13411474
1189,0.102631226
1190,0.10677301
1191,0.42581162
1192,0.11542814
1193,0.10344387
1194,0.123961724
1195,0.1102544
1196,0.12257959
1197,0.11157969
1198,0.11157969
1199,0.124362215
1200,0.12406107
1201,0.12568478
1202,0.3429308
1203,0.11657937
1204,0.11901844
1205,0.11901844
1206,0.13300577
1207,0.12406107
1208,0.10849883
1209,0.14186849
1210,0.11094848
1211,0.10837247
1212,0.10764425
1213,0.14770602
1214,0.1315297
1215,0.1086268
1216,0.11137768
1217,0.11368535
1218,0.19113949
1219,0.10419702
1220,0.116566874
1221,0.10834519
1222,0.11038546
1223,0.16294159
1224,0.27421483
1225,0.18786772
1226,0.12517741
1227,0.116566874
1228,0.113429986
1229,0.11038546
1230,0.10530254
1231,0.11008968
1232,0.11139789
1233,0.11037346
1234,0.12735292
1235,0.09470593
1236,0.23286183
1237,0.09319119
1238,0.09311653
1239,0.09910167
1240,0.09628753
1241,0.09253065
1242,0.12423702
1243,0.1282698
1244,0.09253065
1245,0.11005739
1246,0.09319119
1247,0.15988003
1248,0.10267863
1249,0.09319119
1250,0.12208359
1251,0.11766585
1252,0.12141554
1253,0.16319425
1254,0.12643097
1255,0.12219009
1256,0.1370708
1257,0.13711752
1258,0.17871064
1259,0.1535691
1260,0.11766585
1261,0.10962204
1262,0.10612076
1263,0.1370708
1264,0.13711752
1265,0.11057302
1266,0.11425748
1267,0.10910796
1268,0.12827839
1269,0.16276722
1270,0.11709422
1271,0.11413887
1272,0.13828544
1273,0.09863066
1274,0.11824392
1275,0.09863066
1276,0.124188386
1277,0.11585632
1278,0.12827839
1279,0.11709422
1280,0.19267733
1281,0.115144245
1282,0.11998538
1283,0.10599405
1284,0.111957766
1285,0.12222265
1286,0.14226906
1287,0.10035799
1288,0.11084067
1289,0.107380815
1290,0.13972306
1291,0.18060678
1292,0.14226906
1293,0.102946766
1294,0.107380815
1295,0.1019786
1296,0.10035799
1297,0.13527024
1298,0.107380815
1299,0.11647211
1300,0.1288988
1301,0.11416794
1302,0.15866914
1303,0.11971711
1304,0.1268881
1305,0.12356566
1306,0.112884454
1307,0.1288988
1308,0.11622629
1309,0.11971711
1310,0.12399195
1311,0.13336214
1312,0.11155828
1313,0.12905331
1314,0.112626754
1315,0.12416421
1316,0.13511018
1317,0.096929274
1318,0.111714184
1319,0.12525196
1320,0.0941987
1321,0.13489279
1322,0.0941987
1323,0.10635152
1324,0.14424232
1325,0.11254203
1326,0.10113431
1327,0.11153517
1328,0.10635152
1329,0.105324455
1330,0.12493503
1331,0.112417445
1332,0.15720621
1333,0.13302265
1334,0.13187349
1335,0.20302555
1336,0.54090685
1337,0.13128379
1338,0.1045508
1339,0.16809055
1340,0.16809055
1341,0.1432479
1342,0.1349983
1343,0.111854464
1344,0.16809055
1345,0.13656883
1346,0.114309564
1347,0.39497647
1348,0.15720342
1349,0.16840065
1350,0.2672463
1351,0.18054558
1352,0.2672463
1353,0.22453946
1354,0.18917055
1355,0.1764149
1356,0.2790782
1357,0.21092337
1358,0.36947972
1359,0.20888677
1360,0.20712508
1361,0.21823841
1362,0.26675028
1363,0.2790782
1364,0.20712508
1365,0.20298935
1366,0.1305108
1367,0.14748181
1368,0.10212611
1369,0.45329803
1370,0.15466702
1371,0.13374545
1372,0.16472332
1373,0.09568257
1374,0.1419349
1375,0.13614246
1376,0.1305108
1377,0.1419349
1378,0.14748181
1379,0.1300736
1380,0.27197245
1381,0.1419349
1382,0.09568257
1383,0.1369344
1384,0.1029465
1385,0.116875604
1386,0.13481067
1387,0.15359317
1388,0.11688997
1389,0.117888965
1390,0.10530019
1391,0.43728182
1392,0.11599392
1393,0.11863244
1394,0.14268115
1395,0.11599392
1396,0.16660807
1397,0.1255397
1398,0.14268115
1399,0.15939799
1400,0.1473987
1401,0.17589843
1402,0.4155471
1403,0.15939799
1404,0.15939799
1405,0.1337865
1406,0.16135491
1407,0.11343255
1408,0.11086411
1409,0.14743501
1410,0.12069569
1411,0.1952439
1412,0.17589843
1413,0.44265896
1414,0.14429288
1415,0.14743501
1416,0.10424799
1417,0.086842
1418,0.10434123
1419,0.0927196
1420,0.13916509
1421,0.12658285
1422,0.10567782
1423,0.09104393
1424,0.48934013
1425,0.09646732
1426,0.09911205
1427,0.12803435
1428,0.11568936
1429,0.13916509
1430,0.10544781
1431,0.09013762
1432,0.092235856
1433,0.09454735
1434,0.11584631
1435,0.47378415
1436,0.11893405
1437,0.11893405
1438,0.09454735
1439,0.104772665
1440,0.11288258
1441,0.090134844
1442,0.1293777
1443,0.118529536
1444,0.11584631
1445,0.104772665
1446,0.28797108
1447,0.3873949
1448,0.12584458
1449,0.09454735
1450,0.112007156
1451,0.12598276
1452,0.106276385
1453,0.12816986
1454,0.13719809
1455,0.12044019
1456,0.094476454
1457,0.16898161
1458,0.35530317
1459,0.12488496
1460,0.1715667
1461,0.13862586
1462,0.13862586
1463,0.13977113
1464,0.09400652
1465,0.1715667
1466,0.15598406
1467,0.1036847
1468,0.10945948
1469,0.17072342
1470,0.14042811
1471,0.15598406
1472,0.10945948
1473,0.15463771
1474,0.13752703
1475,0.11992926
1476,0.10945948
1477,0.12132215
1478,0.12587498
1479,0.106971174
1480,0.17072342
1481,0.14608182
1482,0.108543105
1483,0.18455637
1484,0.18289839
1485,0.14239328
1486,0.1792646
1487,0.18455637
1488,0.1792646
1489,0.13689339
1490,0.14239328
1491,0.1728743
1492,0.1848478
1493,0.13543695
1494,0.13614747
1495,0.13614747
1496,0.18455637
1497,0.17307891
1498,0.18567084
1499,0.17054754
1500,0.19519036
1501,0.16784492
1502,0.17713559
1503,0.15542042
1504,0.18361773
1505,0.18309431
1506,0.20537971
1507,0.19519036
1508,0.20537971
1509,0.17054754
1510,0.18361773
1511,0.16784492
1512,0.16784492
1513,0.1728743
1514,0.20537971
1515,0.17592162
1516,0.2968742
1517,0.3233872
1518,0.28830773
1519,0.22168194
1520,0.28556305
1521,0.22645836
1522,0.27384686
1523,0.32661483
1524,0.17991576
1525,0.3022399
1526,0.31595618
1527,0.26352856
1528,0.27384686
1529,0.2738804
1530,0.24028419
1531,0.30756232
1532,0.34895
1533,0.2437459
1534,0.29132724
1535,0.18281376
1536,0.2733735
1537,0.2786226
1538,0.21123925
1539,0.20123926
1540,0.3447265
1541,0.18637414
1542,0.2670623
1543,0.25645068
1544,0.18637414
1545,0.25307444
1546,0.17964596
1547,0.3447265
1548,0.3273435
1549,0.48592916
1550,0.3804972
1551,0.2718104
1552,0.38745525
1553,0.3487115
1554,0.28649938
1555,0.46727136
1556,0.39461893
1557,0.28666478
1558,0.21380048
1559,0.35907194
1560,0.3196996
1561,0.28649938
1562,0.4125486
1563,0.48592916
1564,0.38745525
1565,0.42638168
1566,0.30935594
1567,0.2929194
1568,0.23059182
1569,0.2021062
1570,0.31058535
1571,0.25352323
1572,0.26251382
1573,0.30377337
1574,0.21879166
1575,0.28406549
1576,0.25983402
1577,0.30405316
1578,0.30492666
1579,0.30377337
1580,0.18281376
1581,0.37634715
1582,0.21879166
1583,0.2123504
1584,0.3800063
1585,0.3485093
1586,0.2668369
1587,0.2417981
1588,0.24729036
1589,0.29071045
1590,0.29137778
1591,0.17621526
1592,0.3050574
1593,0.3800063
1594,0.28718635
1595,0.3800063
1596,0.3800063
1597,0.33250135
1598,0.3101683
1599,0.28720006
1600,0.25593334
1601,0.25593334
1602,0.22057661
1603,0.22532433
1604,0.21972765
1605,0.25324655
1606,0.27743345
1607,0.2618006
1608,0.26527968
1609,0.2525264
1610,0.22532433
1611,0.27743345
1612,0.3218194
1613,0.21297379
1614,0.3218194
1615,0.2046367
1616,0.1655247
1617,0.21835037
1618,0.21678236
1619,0.21367458
1620,0.27503514
1621,0.22359096
1622,0.1589025
1623,0.21671584
1624,0.17713559
1625,0.16811076
1626,0.24042794
1627,0.21425202
1628,0.16811076
1629,0.17774704
1630,0.27503514
1631,0.27227888
1632,0.16922866
1633,0.27512023
1634,0.30084512
1635,0.14778407
1636,0.16893087
1637,0.16893087
1638,0.1983052
1639,0.19172603
1640,0.27524808
1641,0.1597173
1642,0.1983052
1643,0.25993702
1644,0.16922866
1645,0.1696925
1646,0.13914207
1647,0.23846449
1648,0.21498382
1649,0.29133844
1650,0.26158997
1651,0.25367922
1652,0.3468907
1653,0.2884013
1654,0.17696406
1655,0.29133844
1656,0.2884013
1657,0.14778407
1658,0.2442546
1659,0.29133844
1660,0.20287566
1661,0.25630277
1662,0.18527782
1663,0.25015914
1664,0.25367922
1665,0.33998513
1666,0.36056995
